Stock|ExpiryDate|LowerBound_Min|LowerBound_Max|LowerBound_Median|LowerBound_Mean|PredictionCount|BreachCount|ExpiryClosePrice
Skandinaviska Enskilda Banken ser. A|2024-05-17|135.45|150.2|141.435|143.215|18|0.0|152.05
Skandinaviska Enskilda Banken ser. A|2024-05-24|139.2|149.35|147.945|145.785625|16|9.0|147.4
Skandinaviska Enskilda Banken ser. A|2024-05-31|141.89|148.89|146.72500000000002|146.55333333333334|18|0.0|149.15
Skandinaviska Enskilda Banken ser. A|2024-06-07|141.27|148.29|146.42000000000002|146.07227272727275|22|0.0|152.45
Skandinaviska Enskilda Banken ser. A|2024-06-14|142.23|151.97|146.47500000000002|146.23708333333335|24|0.0|152.8
Skandinaviska Enskilda Banken ser. A|2024-06-20|133.05|150.35|144.38|143.2948780487805|41|0.0|153.1
Skandinaviska Enskilda Banken ser. A|2024-06-28|141.08|149.77|146.57|145.82227272727275|22|0.0|156.5
Skandinaviska Enskilda Banken ser. A|2024-07-05|145.01|154.27|147.34|148.39222222222222|18|0.0|156.55
Skandinaviska Enskilda Banken ser. A|2024-07-12|144.84|154.78|149.6|149.4294736842105|19|0.0|159.1
Skandinaviska Enskilda Banken ser. A|2024-07-19|130.55|159.71|142.45|142.5849180327869|61|0.0|160.9
Skandinaviska Enskilda Banken ser. A|2024-07-26|145.35|159.52|150.34|151.91631578947369|19|0.0|162.9
Skandinaviska Enskilda Banken ser. A|2024-08-02|144.55|162.84|155.73000000000002|154.5155|20|13.0|152.0
Skandinaviska Enskilda Banken ser. A|2024-08-09|139.61|161.46|154.6|153.2478947368421|19|14.0|150.85
Skandinaviska Enskilda Banken ser. A|2024-08-16|135.78|159.86|143.65|145.00815384615385|65|7.0|155.5
Skandinaviska Enskilda Banken ser. A|2024-08-23|136.62|159.17|149.615|148.71444444444444|18|4.0|155.55
Skandinaviska Enskilda Banken ser. A|2024-08-30|135.6|154.31|147.99|146.60444444444445|18|0.0|158.0
Skandinaviska Enskilda Banken ser. A|2024-09-06|134.93|154.74|148.8|147.29913043478263|23|0.0|154.8
Skandinaviska Enskilda Banken ser. A|2024-09-13|141.06|153.91|150.39|149.19039999999998|25|0.0|155.85
Skandinaviska Enskilda Banken ser. A|2024-09-20|127.39|155.97|142.05|142.73038095238095|105|0.0|157.0
Skandinaviska Enskilda Banken ser. A|2024-09-27|148.0|154.19|150.61|150.7352|25|0.0|155.7
Skandinaviska Enskilda Banken ser. A|2024-10-04|146.25|152.91|150.71499999999997|150.1365|20|11.0|150.3
Skandinaviska Enskilda Banken ser. A|2024-10-11|144.33|151.73|149.69|149.0965|20|1.0|151.55
Skandinaviska Enskilda Banken ser. A|2024-10-18|130.99|153.22|147.16|146.26941176470586|68|0.0|155.0
Skandinaviska Enskilda Banken ser. A|2024-10-25|140.26|151.0|144.365|145.072|20|1.0|149.6
Skandinaviska Enskilda Banken ser. A|2024-10-31|141.74|151.34|145.515|145.71333333333334|18|1.0|150.45
Skandinaviska Enskilda Banken ser. A|2024-11-08|142.03|153.42|147.155|147.361|20|0.0|153.75
Skandinaviska Enskilda Banken ser. A|2024-11-15|134.95|152.78|143.97|143.8817391304348|69|1.0|151.85
Skandinaviska Enskilda Banken ser. A|2024-11-22|143.25|151.67|147.74|147.68|20|1.0|150.85
Skandinaviska Enskilda Banken ser. A|2024-11-29|143.2|150.73|147.31|147.30809523809526|21|0.0|151.5
Skandinaviska Enskilda Banken ser. A|2024-12-06|142.49|154.49|146.535|147.09884615384615|26|0.0|155.1
Skandinaviska Enskilda Banken ser. A|2024-12-13|142.43|153.32|146.49|147.386|25|0.0|155.2
Skandinaviska Enskilda Banken ser. A|2024-12-20|123.43|151.97|139.20999999999998|138.7149411764706|170|10.0|148.7
Skandinaviska Enskilda Banken ser. A|2024-12-27|142.81|152.1|148.615|148.49454545454546|22|8.0|151.25
Skandinaviska Enskilda Banken ser. A|2025-01-03|145.93|151.76|150.85|150.09733333333332|15|0.0|154.3
Skandinaviska Enskilda Banken ser. A|2025-01-10|144.68|153.44|150.135|149.6614285714286|14|0.0|155.15
Skandinaviska Enskilda Banken ser. A|2025-01-17|138.82|158.17|145.13|145.67825396825396|63|0.0|160.45
Skandinaviska Enskilda Banken ser. A|2025-01-24|145.67|164.03|152.34|153.12470588235294|17|0.0|165.25
Skandinaviska Enskilda Banken ser. A|2025-01-31|146.05|158.32|152.1|152.0742105263158|19|3.0|157.0
Skandinaviska Enskilda Banken ser. A|2025-02-07|145.35|159.12|152.425|152.0425|24|0.0|160.85
Skandinaviska Enskilda Banken ser. A|2025-02-14|146.02|163.43|152.78|153.9084|25|0.0|165.5
Skandinaviska Enskilda Banken ser. A|2025-02-21|136.29|166.55|145.12|147.29647058823528|68|0.0|169.4
Skandinaviska Enskilda Banken ser. A|2025-02-28|148.81|171.47|156.92|158.8216|25|0.0|172.65
Skandinaviska Enskilda Banken ser. A|2025-03-07|154.29|174.61|164.06|163.68842105263158|19|0.0|177.6
Skandinaviska Enskilda Banken ser. A|2025-03-14|159.03|172.6|167.73|166.5284210526316|19|0.0|173.7
Skandinaviska Enskilda Banken ser. A|2025-03-21|118.47|171.35|135.22|138.26666666666665|228|0.0|171.65
Skandinaviska Enskilda Banken ser. A|2025-03-28|161.73|169.48|167.94|167.34526315789472|19|12.0|167.35
Skandinaviska Enskilda Banken ser. A|2025-04-04|143.16|157.63|153.99|153.11947368421053|19|19.0|136.9
Skandinaviska Enskilda Banken ser. A|2025-04-11|117.81|155.42|150.17|144.51105263157896|19|14.0|137.3
Skandinaviska Enskilda Banken ser. A|2025-04-16|118.01|156.7|145.14|144.34731343283582|67|33.0|145.15
Skandinaviska Enskilda Banken ser. A|2025-04-25|117.69|148.79|140.06|136.08294117647057|17|0.0|149.7
Skandinaviska Enskilda Banken ser. A|2025-05-02|116.06|150.01|136.93|134.0764705882353|17|0.0|153.6
Skandinaviska Enskilda Banken ser. A|2025-05-09|125.21|152.27|142.66|141.98|17|0.0|154.6
Skandinaviska Enskilda Banken ser. A|2025-05-16|114.27|157.53|148.08|144.58590163934426|61|0.0|161.3
Skandinaviska Enskilda Banken ser. A|2025-05-23|140.85|161.31|149.53|151.0063157894737|19|3.0|157.7
Skandinaviska Enskilda Banken ser. A|2025-05-30|144.78|160.01|153.715|152.8825|20|1.0|159.95
Skandinaviska Enskilda Banken ser. A|2025-06-05|144.07|159.86|153.64|152.75739130434783|23|0.0|163.85
Skandinaviska Enskilda Banken ser. A|2025-06-13|146.47|163.26|155.43|155.9121739130435|23|1.0|163.0
Skandinaviska Enskilda Banken ser. A|2025-06-19|111.76|162.42|139.735|140.0326086956522|138|0.0|163.65
Skandinaviska Enskilda Banken ser. A|2025-06-20|112.82|132.82|123.87|123.57657342657343|143||
Skandinaviska Enskilda Banken ser. A|2025-06-27|149.42|162.2|158.72|157.71045454545455|22|0.0|166.1
Skandinaviska Enskilda Banken ser. A|2025-07-04|156.81|165.25|158.77|159.65421052631578|19|1.0|165.0
Skandinaviska Enskilda Banken ser. A|2025-07-11|155.67|166.8|159.99|160.04631578947368|19|1.0|165.1
Skandinaviska Enskilda Banken ser. A|2025-07-18|118.1|161.87|150.96|147.65984615384613|65|0.0|166.35
Skandinaviska Enskilda Banken ser. A|2025-07-25|155.54|169.92|157.92000000000002|159.815|20|0.0|170.65
Skandinaviska Enskilda Banken ser. A|2025-08-01|155.89|170.7|160.3|161.5421052631579|19|2.0|168.9
Skandinaviska Enskilda Banken ser. A|2025-08-08|154.92|172.84|165.465|163.9145|20|0.0|175.25
Skandinaviska Enskilda Banken ser. A|2025-08-15|142.13|178.38|154.05|156.02523076923077|65|0.0|180.15
Skandinaviska Enskilda Banken ser. A|2025-08-22|162.19|176.92|169.77499999999998|170.2055|20|0.0|180.3
Skandinaviska Enskilda Banken ser. A|2025-08-29|161.25|177.19|173.36|171.5585|20|4.0|174.95
Skandinaviska Enskilda Banken ser. A|2025-09-05|160.41|175.81|172.43|171.0104|25|1.0|175.6
Skandinaviska Enskilda Banken ser. A|2025-09-12|167.19|177.75|172.09|172.15200000000002|25|0.0|180.3
Skandinaviska Enskilda Banken ser. A|2025-09-19|105.6|178.84|136.21|138.95518072289155|249|0.0|182.5
Skandinaviska Enskilda Banken ser. A|2025-09-26|167.8|181.5|172.7|173.4856|25|0.0|185.4
Skandinaviska Enskilda Banken ser. A|2025-10-03|168.62|182.42|176.27499999999998|176.2525|20|0.0|184.75
Skandinaviska Enskilda Banken ser. A|2025-10-10|172.92|182.54|178.57|177.7365|20|0.0|182.85
Skandinaviska Enskilda Banken ser. A|2025-10-17|148.38|180.83|168.0|167.95666666666668|69|1.0|179.95
Skandinaviska Enskilda Banken ser. A|2025-10-24|172.36|178.9|174.2|174.553|20|0.0|181.4
Skandinaviska Enskilda Banken ser. A|2025-10-30|171.5|179.2|173.77|174.7863157894737|19|0.0|182.55
Skandinaviska Enskilda Banken ser. A|2025-11-07|170.07|180.7|174.03|174.6104|25|0.0|180.8
Skandinaviska Enskilda Banken ser. A|2025-11-14|169.1|185.09|175.23|175.16080000000002|25|2.0|183.2
Skandinaviska Enskilda Banken ser. A|2025-11-21|160.05|182.78|169.79500000000002|169.63945945945946|74|3.0|179.1
Skandinaviska Enskilda Banken ser. A|2025-11-28|170.45|185.93|174.73|175.90439999999998|25|0.0|187.85
Skandinaviska Enskilda Banken ser. A|2025-12-05|167.91|187.6|177.52499999999998|178.0965|20|0.0|188.85
Skandinaviska Enskilda Banken ser. A|2025-12-12|166.45|190.55|182.22500000000002|179.31400000000002|20|1.0|189.55
Skandinaviska Enskilda Banken ser. A|2025-12-19|100.67|188.54|127.78|135.51875912408758|411|0.0|192.75
Skandinaviska Enskilda Banken ser. A|2025-12-23|180.56|190.8|183.61|184.28823529411764|17|0.0|192.75
Skandinaviska Enskilda Banken ser. A|2026-01-02|180.4|193.43|184.5|185.46266666666668|15|0.0|197.65
Skandinaviska Enskilda Banken ser. A|2026-01-09|180.7|193.22|186.46|185.6590909090909|11||
Skandinaviska Enskilda Banken ser. A|2026-01-16|162.01|191.31|172.18|174.0510909090909|55||
Skandinaviska Enskilda Banken ser. A|2026-01-23|184.61|189.73|186.62|186.895|4||
Skandinaviska Enskilda Banken ser. A|2026-01-30|184.95|184.95|184.95|184.95|1||
Skandinaviska Enskilda Banken ser. A|2026-02-06|183.91|183.91|183.91|183.91|1||
Skandinaviska Enskilda Banken ser. A|2026-02-20|156.75|182.38|174.185|171.9813333333333|30||
Skanska AB ser. B|2024-04-19|185.18|185.18|185.18|185.18|1|0.0|189.25
Skanska AB ser. B|2024-05-17|175.43|193.25|181.895|182.93833333333336|6|0.0|196.1
Skanska AB ser. B|2024-06-20|171.47|188.88|181.92|181.3303448275862|29|0.0|196.1
Skanska AB ser. B|2024-07-19|167.07|195.99|177.7|178.67122448979592|49|0.0|210.0
Skanska AB ser. B|2024-08-16|165.64|203.16|177.75|182.3725|64|6.0|200.1
Skanska AB ser. B|2024-09-20|162.17|207.1|183.21|182.8068817204301|93|0.0|209.4
Skanska AB ser. B|2024-10-18|173.59|218.43|192.79000000000002|195.49558823529412|68|0.0|220.3
Skanska AB ser. B|2024-11-15|177.55|223.47|197.32|196.66333333333333|69|1.0|223.0
Skanska AB ser. B|2024-12-20|154.71|232.39|184.35|187.0956329113924|158|4.0|229.5
Skanska AB ser. B|2025-01-17|197.34|232.26|213.76|213.46396825396826|63|0.0|234.0
Skanska AB ser. B|2025-02-21|198.5|253.53|215.86|218.95044117647058|68|5.0|250.1
Skanska AB ser. B|2025-03-21|149.42|245.89|190.99|192.10774193548386|217|4.0|243.8
Skanska AB ser. B|2025-04-16|173.63|232.58|216.0|213.87179104477613|67|41.0|209.5
Skanska AB ser. B|2025-05-16|164.04|233.32|213.49|208.10983606557377|61|0.0|235.5
Skanska AB ser. B|2025-06-19|159.89|227.24|204.35|205.39811594202897|138|25.0|221.4
Skanska AB ser. B|2025-06-20|141.63|191.91|164.55|164.52864661654135|133||
Skanska AB ser. B|2025-07-18|166.95|219.52|211.47|205.95415384615384|65|0.0|228.9
Skanska AB ser. B|2025-08-15|200.75|239.52|210.685|213.10727272727271|66|0.0|244.0
Skanska AB ser. B|2025-09-19|150.54|237.22|199.53|196.7052244897959|245|0.0|239.9
Skanska AB ser. B|2025-10-17|200.63|262.33|222.58|224.71420289855072|69|2.0|260.6
Skanska AB ser. B|2025-11-21|206.7|248.51|225.85000000000002|227.9635135135135|74|22.0|239.7
Skanska AB ser. B|2025-12-19|133.13|247.39|187.945|186.31576530612244|392|0.0|250.0
Skanska AB ser. B|2026-01-16|219.52|245.32|235.19|233.41036363636363|55||
Skanska AB ser. B|2026-02-20|209.15|231.9|223.16500000000002|221.16400000000002|30||
Stillfront Group AB|2024-06-20|8.43|12.29|10.75|10.652222222222223|27|16.0|10.38
Stillfront Group AB|2024-09-20|6.68|10.66|8.094999999999999|8.2628125|64|56.0|7.03
Stora Enso Oyj ser. R|2024-04-19|141.48|141.48|141.48|141.48|1|0.0|148.8
Stora Enso Oyj ser. R|2024-05-17|133.58|149.25|138.47|140.478|5|0.0|160.2
Stora Enso Oyj ser. R|2024-06-20|130.49|153.08|143.505|143.27|30|16.0|142.1
Stora Enso Oyj ser. R|2024-07-19|128.2|149.96|138.14999999999998|139.0658|50|6.0|147.3
Stora Enso Oyj ser. R|2024-08-16|115.0|144.77|131.45999999999998|131.72078125|64|48.0|127.8
Stora Enso Oyj ser. R|2024-09-20|111.68|141.95|126.4|126.82531914893617|94|69.0|123.2
Stora Enso Oyj ser. R|2024-10-18|108.99|135.12|121.205|121.54102941176473|68|21.0|123.8
Stora Enso Oyj ser. R|2024-11-15|109.54|129.31|115.25|115.93720588235294|68|42.0|113.9
Stora Enso Oyj ser. R|2024-12-20|99.81|133.89|114.77|115.29364779874213|159|134.0|107.2
Stora Enso Oyj ser. R|2025-01-17|98.38|118.01|107.16|106.26507936507936|63|1.0|115.1
Stora Enso Oyj ser. R|2025-02-21|94.36|121.27|102.11500000000001|104.25750000000001|68|2.0|119.5
Stora Enso Oyj ser. R|2025-03-21|89.85|125.88|105.63499999999999|106.14471698113208|212|143.0|101.9
Stora Enso Oyj ser. R|2025-04-16|76.3|112.59|99.38|98.3997014925373|67|59.0|84.35
Stora Enso Oyj ser. R|2025-05-16|72.57|109.63|89.6|90.66803278688525|61|15.0|98.0
Stora Enso Oyj ser. R|2025-06-19|70.12|107.75|91.83|90.94258992805756|139|1.0|107.3
Stora Enso Oyj ser. R|2025-06-20|89.23|117.03|103.04|103.17691588785047|107||
Stora Enso Oyj ser. R|2025-07-18|70.18|102.83|88.48|88.04692307692308|65|12.0|98.6
Stora Enso Oyj ser. R|2025-08-15|82.04|108.52|92.27|92.40272727272728|66|0.0|110.0
Stora Enso Oyj ser. R|2025-09-19|65.02|109.4|90.44|90.19063559322035|236|12.0|103.7
Stora Enso Oyj ser. R|2025-10-17|83.81|103.31|95.03|94.47521739130434|69|25.0|96.1
Stora Enso Oyj ser. R|2025-11-21|85.39|112.42|93.11000000000001|95.05621621621621|74|5.0|106.5
Stora Enso Oyj ser. R|2025-12-19|60.24|110.67|86.28|86.22120689655172|232|0.0|112.5
Stora Enso Oyj ser. R|2026-01-16|81.39|110.75|98.91|97.79472727272727|55||
Stora Enso Oyj ser. R|2026-02-20|88.43|103.49|97.1|96.139|30||
Svenska Cellulosa AB SCA ser. B|2024-04-19|148.75|148.75|148.75|148.75|1|0.0|152.95
Svenska Cellulosa AB SCA ser. B|2024-05-17|141.1|164.31|154.68|153.65|17|0.0|166.9
Svenska Cellulosa AB SCA ser. B|2024-06-20|137.61|161.53|151.71|151.52325000000002|40|7.0|156.4
Svenska Cellulosa AB SCA ser. B|2024-07-19|135.4|157.92|147.94|147.97237288135594|59|9.0|152.4
Svenska Cellulosa AB SCA ser. B|2024-08-16|130.25|153.52|142.14|141.91676923076923|65|54.0|138.1
Svenska Cellulosa AB SCA ser. B|2024-09-20|126.03|150.69|138.45|137.556213592233|103|11.0|143.15
Svenska Cellulosa AB SCA ser. B|2024-10-18|123.46|144.96|135.51|134.2959420289855|69|14.0|140.5
Svenska Cellulosa AB SCA ser. B|2024-11-15|122.54|140.57|131.75|131.36057971014492|69|1.0|140.5
Svenska Cellulosa AB SCA ser. B|2024-12-20|117.98|143.48|131.025|130.72601190476192|168|28.0|135.4
Svenska Cellulosa AB SCA ser. B|2025-01-17|123.84|139.66|132.47|132.28539682539682|63|0.0|142.9
Svenska Cellulosa AB SCA ser. B|2025-02-21|120.19|149.02|130.82999999999998|133.31073529411765|68|0.0|149.95
Svenska Cellulosa AB SCA ser. B|2025-03-21|113.65|144.31|126.36|127.36446428571428|224|36.0|137.0
Svenska Cellulosa AB SCA ser. B|2025-04-16|112.35|138.51|131.7|129.60402985074626|67|40.0|128.65
Svenska Cellulosa AB SCA ser. B|2025-05-16|108.53|135.38|122.72|123.86819672131148|61|14.0|130.6
Svenska Cellulosa AB SCA ser. B|2025-06-19|105.17|133.26|121.37|121.85697841726618|139|32.0|126.65
Svenska Cellulosa AB SCA ser. B|2025-06-20|107.4|123.37|116.51|116.43644859813085|107||
Svenska Cellulosa AB SCA ser. B|2025-07-18|108.66|125.21|118.1|117.88907692307693|65|22.0|120.15
Svenska Cellulosa AB SCA ser. B|2025-08-15|111.68|128.49|116.73500000000001|117.58742424242425|66|1.0|127.35
Svenska Cellulosa AB SCA ser. B|2025-09-19|99.03|127.75|114.89|115.74470119521912|251|42.0|121.9
Svenska Cellulosa AB SCA ser. B|2025-10-17|108.33|125.11|118.17|117.56492753623189|69|3.0|123.55
Svenska Cellulosa AB SCA ser. B|2025-11-21|110.03|123.72|115.81|116.26243243243243|74|9.0|120.75
Svenska Cellulosa AB SCA ser. B|2025-12-19|94.28|122.53|111.28|111.48819494584838|277|7.0|120.85
Svenska Cellulosa AB SCA ser. B|2026-01-16|107.5|119.03|114.52|114.09454545454545|55||
Svenska Cellulosa AB SCA ser. B|2026-02-20|103.38|113.26|109.095|109.071|30||
Svenska Handelsbanken ser. A|2024-04-19|105.48|105.48|105.48|105.48|1|0.0|109.0
Svenska Handelsbanken ser. A|2024-04-26|102.45|107.62|104.69|104.86250000000001|4|4.0|96.42
Svenska Handelsbanken ser. A|2024-05-03|93.86|108.04|97.05|99.32777777777778|9|5.0|96.0
Svenska Handelsbanken ser. A|2024-05-10|93.32|107.76|95.99|97.81846153846155|13|4.0|98.3
Svenska Handelsbanken ser. A|2024-05-17|92.68|107.33|95.65|96.85882352941177|17|4.0|98.84
Svenska Handelsbanken ser. A|2024-05-24|91.97|96.55|94.78|94.5123076923077|13|0.0|97.7
Svenska Handelsbanken ser. A|2024-05-31|92.43|96.91|95.945|95.62111111111112|18|0.0|98.64
Svenska Handelsbanken ser. A|2024-06-07|92.02|98.16|95.595|95.52363636363636|22|0.0|100.2
Svenska Handelsbanken ser. A|2024-06-14|93.89|99.1|95.14|95.63130434782609|23|0.0|100.25
Svenska Handelsbanken ser. A|2024-06-20|90.17|105.6|94.78|95.39219512195122|41|4.0|99.8
Svenska Handelsbanken ser. A|2024-06-28|93.61|98.75|96.35|96.19086956521738|23|0.0|100.95
Svenska Handelsbanken ser. A|2024-07-05|94.53|99.12|96.62|96.81117647058824|17|0.0|102.45
Svenska Handelsbanken ser. A|2024-07-12|94.93|101.61|97.77|97.67210526315789|19|0.0|103.25
Svenska Handelsbanken ser. A|2024-07-19|87.9|106.57|92.96|93.81803278688524|61|0.0|106.95
Svenska Handelsbanken ser. A|2024-07-26|94.15|106.16|96.75999999999999|98.6711111111111|18|0.0|107.45
Svenska Handelsbanken ser. A|2024-08-02|93.82|106.62|103.755|100.88611111111112|18|10.0|102.1
Svenska Handelsbanken ser. A|2024-08-09|95.16|105.72|103.2|101.35263157894737|19|12.0|101.85
Svenska Handelsbanken ser. A|2024-08-16|89.52|104.93|93.6|95.2080303030303|66|4.0|103.75
Svenska Handelsbanken ser. A|2024-08-23|93.25|104.36|100.4|99.77105263157895|19|0.0|104.65
Svenska Handelsbanken ser. A|2024-08-30|92.54|104.11|99.39|99.13315789473684|19|0.0|105.9
Svenska Handelsbanken ser. A|2024-09-06|92.09|104.33|99.6|99.35217391304347|23|0.0|105.15
Svenska Handelsbanken ser. A|2024-09-13|95.37|103.91|101.555|100.63416666666666|24|4.0|102.95
Svenska Handelsbanken ser. A|2024-09-20|85.33|103.29|93.92500000000001|94.68951923076922|104|0.0|106.8
Svenska Handelsbanken ser. A|2024-09-27|99.97|105.04|101.47|101.98166666666667|24|1.0|104.75
Svenska Handelsbanken ser. A|2024-10-04|99.33|104.2|101.88|101.95684210526316|19|8.0|102.0
Svenska Handelsbanken ser. A|2024-10-11|97.99|103.57|101.31|101.16526315789474|19|7.0|101.5
Svenska Handelsbanken ser. A|2024-10-18|89.55|103.1|99.235|98.51735294117647|68|1.0|102.8
Svenska Handelsbanken ser. A|2024-10-25|94.68|108.42|96.395|97.449|20|0.0|111.8
Svenska Handelsbanken ser. A|2024-10-31|94.7|110.79|96.34|100.15526315789474|19|0.0|110.8
Svenska Handelsbanken ser. A|2024-11-08|94.08|111.45|107.17|103.2036842105263|19|1.0|111.3
Svenska Handelsbanken ser. A|2024-11-15|91.11|110.97|96.21|98.88072463768117|69|0.0|111.3
Svenska Handelsbanken ser. A|2024-11-22|106.45|110.14|108.33500000000001|108.424|20|0.0|110.8
Svenska Handelsbanken ser. A|2024-11-29|105.86|109.87|108.275|108.1695|20|0.0|113.5
Svenska Handelsbanken ser. A|2024-12-06|105.38|116.59|107.86|108.965|26|1.0|116.55
Svenska Handelsbanken ser. A|2024-12-13|105.33|115.21|107.9|109.58239999999999|25|3.0|114.1
Svenska Handelsbanken ser. A|2024-12-20|81.85|114.37|94.35499999999999|95.281|170|7.0|112.05
Svenska Handelsbanken ser. A|2024-12-27|105.85|114.3|111.465|111.04954545454547|22|1.0|113.95
Svenska Handelsbanken ser. A|2025-01-03|110.05|115.0|111.47|111.95066666666666|15|0.0|116.75
Svenska Handelsbanken ser. A|2025-01-10|109.24|116.53|111.265|112.35785714285714|14|0.0|118.05
Svenska Handelsbanken ser. A|2025-01-17|92.0|119.14|107.025|107.13145161290322|62|0.0|121.35
Svenska Handelsbanken ser. A|2025-01-24|109.89|123.37|115.57|115.91058823529411|17|1.0|123.3
Svenska Handelsbanken ser. A|2025-01-31|112.36|122.66|117.11|117.59315789473685|19|0.0|122.8
Svenska Handelsbanken ser. A|2025-02-07|109.27|123.96|114.13|114.29833333333333|24|0.0|125.45
Svenska Handelsbanken ser. A|2025-02-14|110.06|127.73|115.78|116.8956|25|0.0|130.05
Svenska Handelsbanken ser. A|2025-02-21|100.59|130.04|108.705|111.0339705882353|68|0.0|134.45
Svenska Handelsbanken ser. A|2025-02-28|113.66|134.77|123.88|123.354|25|0.0|134.85
Svenska Handelsbanken ser. A|2025-03-07|120.89|133.11|128.74|128.425|20|0.0|134.2
Svenska Handelsbanken ser. A|2025-03-14|125.25|132.28|129.315|129.2635|20|0.0|132.75
Svenska Handelsbanken ser. A|2025-03-21|79.97|131.75|92.78|98.85370044052864|227|0.0|131.95
Svenska Handelsbanken ser. A|2025-03-28|113.77|120.04|116.67|116.502|20|15.0|114.75
Svenska Handelsbanken ser. A|2025-04-04|109.5|118.1|115.9|114.64200000000001|20|20.0|103.45
Svenska Handelsbanken ser. A|2025-04-11|88.83|117.57|110.89|109.69000000000001|20|15.0|108.4
Svenska Handelsbanken ser. A|2025-04-16|92.56|120.95|110.78|110.42865671641792|67|29.0|113.05
Svenska Handelsbanken ser. A|2025-04-25|88.77|111.95|108.11|104.92999999999999|17|0.0|115.85
Svenska Handelsbanken ser. A|2025-05-02|87.56|122.97|107.19|104.7570588235294|17|0.0|126.6
Svenska Handelsbanken ser. A|2025-05-09|98.73|124.88|109.28999999999999|112.136875|16|0.0|125.95
Svenska Handelsbanken ser. A|2025-05-16|89.09|126.25|114.15|112.21360655737705|61|0.0|128.8
Svenska Handelsbanken ser. A|2025-05-23|108.77|129.47|122.64|121.66526315789473|19|3.0|127.6
Svenska Handelsbanken ser. A|2025-05-30|119.2|129.0|123.435|123.8185|20|1.0|128.05
Svenska Handelsbanken ser. A|2025-06-05|118.73|128.13|124.09|123.54608695652173|23|0.0|128.3
Svenska Handelsbanken ser. A|2025-06-13|119.87|127.4|124.36|124.19478260869565|23|3.0|125.75
Svenska Handelsbanken ser. A|2025-06-19|87.56|126.77|107.04|107.89417266187051|139|11.0|124.45
Svenska Handelsbanken ser. A|2025-06-20|73.32|93.77|81.19|81.74776223776225|143||
Svenska Handelsbanken ser. A|2025-06-27|119.94|125.21|123.525|123.12636363636362|22|0.0|127.1
Svenska Handelsbanken ser. A|2025-07-04|118.95|126.97|122.59|122.69157894736841|19|1.0|126.85
Svenska Handelsbanken ser. A|2025-07-11|118.2|126.76|122.5|122.61421052631579|19|3.0|125.05
Svenska Handelsbanken ser. A|2025-07-18|93.14|122.69|118.55|115.32846153846154|65|46.0|116.2
Svenska Handelsbanken ser. A|2025-07-25|110.71|121.45|118.86|118.03|20|8.0|119.05
Svenska Handelsbanken ser. A|2025-08-01|110.0|120.85|118.095|116.978|20|6.0|118.65
Svenska Handelsbanken ser. A|2025-08-08|109.31|119.63|115.95|115.84052631578946|19|0.0|121.65
Svenska Handelsbanken ser. A|2025-08-15|109.32|124.11|117.31|117.13666666666667|66|0.0|124.7
Svenska Handelsbanken ser. A|2025-08-22|113.91|124.89|118.36500000000001|118.78699999999999|20|0.0|126.7
Svenska Handelsbanken ser. A|2025-08-29|113.16|124.94|120.43|120.16263157894737|19|7.0|121.65
Svenska Handelsbanken ser. A|2025-09-05|112.57|124.08|119.58|119.38208333333334|24|14.0|119.25
Svenska Handelsbanken ser. A|2025-09-12|116.54|123.3|118.86|119.3036|25|8.0|119.95
Svenska Handelsbanken ser. A|2025-09-19|77.72|122.62|106.74|103.03186234817814|247|2.0|121.75
Svenska Handelsbanken ser. A|2025-09-26|115.42|122.12|117.35|117.8864|25|0.0|123.75
Svenska Handelsbanken ser. A|2025-10-03|114.71|121.4|117.60499999999999|117.68900000000001|20|0.0|121.7
Svenska Handelsbanken ser. A|2025-10-10|115.32|121.48|118.345|118.148|20|0.0|123.95
Svenska Handelsbanken ser. A|2025-10-17|105.09|122.62|115.59|115.42565217391304|69|0.0|123.75
Svenska Handelsbanken ser. A|2025-10-24|113.7|124.07|115.48|116.08599999999998|20|1.0|122.4
Svenska Handelsbanken ser. A|2025-10-30|113.43|123.05|116.35|117.30263157894737|19|0.0|124.9
Svenska Handelsbanken ser. A|2025-11-07|112.87|123.19|116.82|117.79041666666667|24|0.0|125.0
Svenska Handelsbanken ser. A|2025-11-14|113.97|127.81|120.34|119.8344|25|2.0|126.95
Svenska Handelsbanken ser. A|2025-11-21|109.75|126.46|114.045|115.46621621621621|74|2.0|125.7
Svenska Handelsbanken ser. A|2025-11-28|116.9|130.6|121.88|122.2092|25|0.0|130.9
Svenska Handelsbanken ser. A|2025-12-05|118.81|130.73|124.33500000000001|124.651|20|0.0|131.45
Svenska Handelsbanken ser. A|2025-12-12|118.07|131.81|127.905|125.62650000000001|20|1.0|130.1
Svenska Handelsbanken ser. A|2025-12-19|69.32|130.18|97.505|96.555960591133|406|0.0|132.55
Svenska Handelsbanken ser. A|2025-12-23|125.35|130.76|127.44|127.53562500000001|16|0.0|133.4
Svenska Handelsbanken ser. A|2026-01-02|124.45|131.3|127.75999999999999|127.89785714285713|14|0.0|135.85
Svenska Handelsbanken ser. A|2026-01-09|123.53|133.2|128.46|127.78181818181817|11||
Svenska Handelsbanken ser. A|2026-01-16|111.88|132.05|120.64|120.77909090909091|55||
Svenska Handelsbanken ser. A|2026-01-23|127.75|130.91|129.0|129.165|4||
