DataType|Stock|HistoricalPeakThreshold|ProbMethod|CurrentProb_Bin|DTE_Bin|RecoveryCandidate_N|RecoveryCandidate_WorthlessCount|RecoveryCandidate_WorthlessRate_pct|AllOptions_N|AllOptions_WorthlessCount|AllOptions_WorthlessRate_pct|RecoveryAdvantage_pp
stock|Axfood|0.9|Historical IV|60-70%|22-28|4|4|100.0|34|16|47.05882352941176|52.94117647058824
stock|Axfood|0.9|Historical IV|60-70%|15-21|13|13|100.0|48|38|79.16666666666666|20.833333333333343
stock|Axfood|0.9|Historical IV|60-70%|8-14|6|4|66.66666666666666|86|58|67.44186046511628|-0.7751937984496209
stock|Axfood|0.9|Historical IV|60-70%|36+|48|44|91.66666666666666|393|289|73.53689567430025|18.129770992366403
stock|Axfood|0.9|Historical IV|60-70%|29-35|12|12|100.0|38|27|71.05263157894737|28.94736842105263
stock|Axfood|0.9|Historical IV|50-60%|22-28|1|1|100.0|22|8|36.36363636363637|63.63636363636363
stock|Axfood|0.9|Historical IV|50-60%|8-14|2|2|100.0|103|62|60.19417475728155|39.80582524271845
stock|Axfood|0.9|Historical IV|50-60%|15-21|7|7|100.0|36|28|77.77777777777779|22.22222222222221
stock|Axfood|0.9|Historical IV|50-60%|36+|57|53|92.98245614035088|402|270|67.16417910447761|25.818277035873265
stock|Axfood|0.9|Historical IV|50-60%|0-7|6|4|66.66666666666666|47|28|59.57446808510638|7.092198581560275
stock|Axfood|0.9|Historical IV|50-60%|29-35|4|4|100.0|36|17|47.22222222222222|52.77777777777778
stock|Avanza Bank Holding|0.9|Historical IV|80-90%|22-28|57|48|84.21052631578947|79|67|84.81012658227847|-0.5996002664890057
stock|Avanza Bank Holding|0.9|Historical IV|80-90%|15-21|10|9|90.0|17|13|76.47058823529412|13.529411764705884
stock|Avanza Bank Holding|0.9|Historical IV|80-90%|8-14|58|53|91.3793103448276|117|102|87.17948717948718|4.199823165340405
stock|Avanza Bank Holding|0.9|Historical IV|80-90%|0-7|14|14|100.0|46|40|86.95652173913044|13.043478260869565
stock|Avanza Bank Holding|0.9|Historical IV|80-90%|29-35|57|54|94.73684210526316|61|55|90.1639344262295|4.572907679033648
stock|Avanza Bank Holding|0.9|Historical IV|80-90%|36+|220|204|92.72727272727272|236|208|88.13559322033898|4.591679506933744
stock|Avanza Bank Holding|0.9|Historical IV|70-80%|22-28|34|28|82.35294117647058|49|36|73.46938775510205|8.883553421368532
stock|Avanza Bank Holding|0.9|Historical IV|70-80%|15-21|11|10|90.9090909090909|17|12|70.58823529411765|20.32085561497325
stock|Avanza Bank Holding|0.9|Historical IV|70-80%|8-14|54|50|92.5925925925926|127|98|77.16535433070865|15.427238261883945
stock|Avanza Bank Holding|0.9|Historical IV|70-80%|36+|190|172|90.52631578947368|219|180|82.1917808219178|8.334534967555882
stock|Avanza Bank Holding|0.9|Historical IV|70-80%|29-35|20|16|80.0|29|17|58.620689655172406|21.379310344827594
stock|Avanza Bank Holding|0.9|Historical IV|70-80%|0-7|11|8|72.72727272727273|34|28|82.35294117647058|-9.625668449197846
stock|Avanza Bank Holding|0.9|Historical IV|60-70%|22-28|21|19|90.47619047619048|34|23|67.64705882352942|22.82913165266106
stock|Avanza Bank Holding|0.9|Historical IV|60-70%|15-21|9|9|100.0|18|12|66.66666666666666|33.33333333333334
stock|Avanza Bank Holding|0.9|Historical IV|60-70%|8-14|36|28|77.77777777777779|116|74|63.793103448275865|13.98467432950192
stock|Avanza Bank Holding|0.9|Historical IV|60-70%|0-7|17|15|88.23529411764706|86|64|74.4186046511628|13.816689466484265
stock|Avanza Bank Holding|0.9|Historical IV|60-70%|36+|168|150|89.28571428571429|216|160|74.07407407407408|15.211640211640216
stock|Avanza Bank Holding|0.9|Historical IV|60-70%|29-35|16|11|68.75|23|14|60.86956521739131|7.880434782608688
stock|Avanza Bank Holding|0.9|Historical IV|50-60%|22-28|23|22|95.65217391304348|42|29|69.04761904761905|26.60455486542444
stock|Avanza Bank Holding|0.9|Historical IV|50-60%|15-21|9|9|100.0|11|10|90.9090909090909|9.090909090909092
stock|Avanza Bank Holding|0.9|Historical IV|50-60%|36+|138|122|88.40579710144928|203|136|66.99507389162561|21.410723209823672
stock|Avanza Bank Holding|0.9|Historical IV|50-60%|29-35|17|14|82.35294117647058|28|16|57.14285714285714|25.21008403361344
stock|AstraZeneca|0.9|Historical IV|80-90%|8-14|273|249|91.2087912087912|650|553|85.07692307692307|6.131868131868146
stock|AstraZeneca|0.9|Historical IV|80-90%|15-21|243|220|90.53497942386832|555|489|88.10810810810811|2.426871315760195
stock|AstraZeneca|0.9|Historical IV|80-90%|22-28|75|67|89.33333333333333|227|190|83.70044052863436|5.632892804698969
stock|AstraZeneca|0.9|Historical IV|80-90%|0-7|77|69|89.6103896103896|284|246|86.61971830985915|2.990671300530451
stock|AstraZeneca|0.9|Historical IV|80-90%|29-35|60|53|88.33333333333333|164|138|84.14634146341463|4.1869918699187
stock|AstraZeneca|0.9|Historical IV|80-90%|36+|58|52|89.65517241379311|387|317|81.91214470284238|7.743027710950727
stock|AstraZeneca|0.9|Historical IV|70-80%|8-14|147|122|82.99319727891157|461|327|70.93275488069413|12.060442398217432
stock|AstraZeneca|0.9|Historical IV|70-80%|15-21|219|210|95.8904109589041|593|460|77.57166947723441|18.31874148166969
stock|AstraZeneca|0.9|Historical IV|70-80%|22-28|58|53|91.3793103448276|191|158|82.72251308900523|8.656797255822354
stock|AstraZeneca|0.9|Historical IV|70-80%|0-7|38|26|68.42105263157895|228|169|74.12280701754386|-5.701754385964918
stock|AstraZeneca|0.9|Historical IV|70-80%|36+|92|80|86.95652173913044|481|380|79.002079002079|7.954442737051437
stock|AstraZeneca|0.9|Historical IV|70-80%|29-35|33|32|96.96969696969695|71|53|74.64788732394366|22.321809645753305
stock|AstraZeneca|0.9|Historical IV|60-70%|8-14|78|61|78.2051282051282|439|258|58.76993166287016|19.435196542258048
stock|AstraZeneca|0.9|Historical IV|60-70%|15-21|154|143|92.85714285714286|653|391|59.87748851454824|32.97965434259462
stock|AstraZeneca|0.9|Historical IV|60-70%|22-28|63|59|93.65079365079364|227|169|74.44933920704845|19.20145444374519
stock|AstraZeneca|0.9|Historical IV|60-70%|0-7|22|13|59.09090909090909|208|144|69.23076923076923|-10.139860139860131
stock|AstraZeneca|0.9|Historical IV|60-70%|36+|107|98|91.58878504672896|422|290|68.72037914691943|22.868405899809545
stock|AstraZeneca|0.9|Historical IV|60-70%|29-35|14|14|100.0|41|22|53.65853658536586|46.34146341463414
stock|AstraZeneca|0.9|Historical IV|50-60%|36+|73|67|91.78082191780824|282|163|57.80141843971632|33.97940347809191
stock|Fastighets AB Balder B|0.9|Historical IV|50-60%|22-28|0|0||30|25|83.33333333333334|
stock|Fastighets AB Balder B|0.9|Historical IV|50-60%|15-21|0|0||21|16|76.19047619047619|
stock|Fastighets AB Balder B|0.9|Historical IV|50-60%|36+|1|1|100.0|167|112|67.06586826347305|32.93413173652695
stock|Fastighets AB Balder B|0.9|Historical IV|50-60%|8-14|0|0||11|7|63.63636363636363|
stock|Fastighets AB Balder B|0.9|Historical IV|50-60%|29-35|0|0||22|17|77.27272727272727|
stock|Fastighets AB Balder B|0.9|Historical IV|50-60%|0-7|0|0||9|6|66.66666666666666|
stock|Fastighets AB Balder B|0.9|Historical IV|70-80%|15-21|0|0||6|6|100.0|
stock|Fastighets AB Balder B|0.9|Historical IV|70-80%|36+|1|1|100.0|82|69|84.14634146341463|15.853658536585373
stock|Fastighets AB Balder B|0.9|Historical IV|70-80%|22-28|0|0||13|12|92.3076923076923|
stock|Fastighets AB Balder B|0.9|Historical IV|70-80%|8-14|0|0||6|6|100.0|
stock|Fastighets AB Balder B|0.9|Historical IV|70-80%|29-35|0|0||18|15|83.33333333333334|
stock|Fastighets AB Balder B|0.9|Historical IV|70-80%|0-7|0|0||4|3|75.0|
stock|Fastighets AB Balder B|0.9|Historical IV|60-70%|15-21|0|0||9|9|100.0|
stock|Fastighets AB Balder B|0.9|Historical IV|60-70%|36+|1|1|100.0|198|152|76.76767676767676|23.23232323232324
stock|Fastighets AB Balder B|0.9|Historical IV|60-70%|22-28|0|0||19|19|100.0|
stock|Fastighets AB Balder B|0.9|Historical IV|60-70%|29-35|0|0||22|18|81.81818181818183|
stock|Fastighets AB Balder B|0.9|Historical IV|60-70%|0-7|0|0||6|4|66.66666666666666|
stock|Fastighets AB Balder B|0.9|Historical IV|60-70%|8-14|0|0||1|0|0.0|
stock|Fastighets AB Balder B|0.9|Historical IV|80-90%|22-28|0|0||13|12|92.3076923076923|
stock|Fastighets AB Balder B|0.9|Historical IV|80-90%|29-35|0|0||31|25|80.64516129032258|
stock|Fastighets AB Balder B|0.9|Historical IV|80-90%|8-14|0|0||2|2|100.0|
stock|Fastighets AB Balder B|0.9|Historical IV|80-90%|15-21|0|0||1|1|100.0|
stock|Fastighets AB Balder B|0.9|Historical IV|80-90%|0-7|0|0||1|0|0.0|
stock|Betsson B|0.9|Historical IV|80-90%|22-28|10|7|70.0|78|67|85.8974358974359|-15.897435897435898
stock|Betsson B|0.9|Historical IV|80-90%|15-21|8|7|87.5|37|25|67.56756756756756|19.932432432432435
stock|Betsson B|0.9|Historical IV|80-90%|8-14|25|22|88.0|116|97|83.62068965517241|4.379310344827587
stock|Betsson B|0.9|Historical IV|80-90%|0-7|2|2|100.0|54|50|92.5925925925926|7.407407407407405
stock|Betsson B|0.9|Historical IV|80-90%|36+|101|90|89.10891089108911|238|205|86.1344537815126|2.9744571095765053
stock|Betsson B|0.9|Historical IV|80-90%|29-35|23|16|69.56521739130434|71|52|73.23943661971832|-3.674219228413975
stock|Betsson B|0.9|Historical IV|70-80%|22-28|9|7|77.77777777777779|46|31|67.3913043478261|10.386473429951693
stock|Betsson B|0.9|Historical IV|70-80%|15-21|4|3|75.0|23|11|47.82608695652174|27.17391304347825
stock|Betsson B|0.9|Historical IV|70-80%|8-14|14|14|100.0|89|66|74.15730337078652|25.84269662921348
stock|Betsson B|0.9|Historical IV|70-80%|0-7|1|0|0.0|53|42|79.24528301886792|-79.24528301886792
stock|Betsson B|0.9|Historical IV|70-80%|36+|97|82|84.5360824742268|415|297|71.56626506024097|12.969817413985837
stock|Betsson B|0.9|Historical IV|70-80%|29-35|13|10|76.92307692307693|44|33|75.0|1.923076923076934
stock|Betsson B|0.9|Historical IV|60-70%|22-28|12|9|75.0|46|26|56.52173913043478|18.47826086956522
stock|Betsson B|0.9|Historical IV|60-70%|15-21|2|2|100.0|21|10|47.61904761904761|52.38095238095239
stock|Betsson B|0.9|Historical IV|60-70%|8-14|5|5|100.0|52|35|67.3076923076923|32.69230769230769
stock|Betsson B|0.9|Historical IV|60-70%|0-7|2|2|100.0|83|46|55.42168674698795|44.57831325301205
stock|Betsson B|0.9|Historical IV|60-70%|36+|87|76|87.35632183908046|318|205|64.46540880503144|22.89091303404902
stock|Betsson B|0.9|Historical IV|60-70%|29-35|8|6|75.0|35|27|77.14285714285715|-2.142857142857153
stock|Betsson B|0.9|Historical IV|50-60%|22-28|6|6|100.0|54|28|51.85185185185185|48.14814814814815
stock|Betsson B|0.9|Historical IV|50-60%|15-21|6|6|100.0|24|13|54.16666666666666|45.833333333333336
stock|Betsson B|0.9|Historical IV|50-60%|8-14|7|7|100.0|74|45|60.810810810810814|39.18918918918919
stock|Betsson B|0.9|Historical IV|50-60%|36+|77|65|84.4155844155844|305|171|56.0655737704918|28.350010645092603
stock|Betsson B|0.9|Historical IV|50-60%|29-35|6|2|33.33333333333333|50|28|56.00000000000001|-22.66666666666668
stock|Billerud|0.9|Historical IV|80-90%|22-28|6|4|66.66666666666666|48|39|81.25|-14.583333333333345
stock|Billerud|0.9|Historical IV|80-90%|15-21|13|10|76.92307692307693|30|27|90.0|-13.076923076923066
stock|Billerud|0.9|Historical IV|80-90%|8-14|17|12|70.58823529411765|122|95|77.8688524590164|-7.280617164898743
stock|Billerud|0.9|Historical IV|80-90%|0-7|2|2|100.0|56|46|82.14285714285714|17.85714285714286
stock|Billerud|0.9|Historical IV|80-90%|29-35|7|7|100.0|77|67|87.01298701298701|12.987012987012989
stock|Billerud|0.9|Historical IV|70-80%|22-28|5|4|80.0|44|36|81.81818181818183|-1.8181818181818272
stock|Billerud|0.9|Historical IV|70-80%|15-21|13|11|84.61538461538461|46|39|84.78260869565217|-0.1672240802675588
stock|Billerud|0.9|Historical IV|70-80%|0-7|0|0||93|71|76.34408602150538|
stock|Billerud|0.9|Historical IV|70-80%|8-14|1|0|0.0|98|71|72.44897959183673|-72.44897959183673
stock|Billerud|0.9|Historical IV|70-80%|36+|21|16|76.19047619047619|205|166|80.97560975609757|-4.785133565621379
stock|Billerud|0.9|Historical IV|70-80%|29-35|3|3|100.0|60|48|80.0|20.0
stock|Billerud|0.9|Historical IV|60-70%|22-28|4|4|100.0|42|35|83.33333333333334|16.666666666666657
stock|Billerud|0.9|Historical IV|60-70%|15-21|6|4|66.66666666666666|41|34|82.92682926829268|-16.26016260162602
stock|Billerud|0.9|Historical IV|60-70%|8-14|0|0||119|71|59.66386554621849|
stock|Billerud|0.9|Historical IV|60-70%|29-35|3|3|100.0|52|37|71.15384615384616|28.84615384615384
stock|Billerud|0.9|Historical IV|60-70%|36+|30|24|80.0|353|248|70.25495750708215|9.745042492917849
stock|Billerud|0.9|Historical IV|50-60%|22-28|4|4|100.0|42|30|71.42857142857143|28.57142857142857
stock|Billerud|0.9|Historical IV|50-60%|15-21|1|1|100.0|39|29|74.35897435897436|25.641025641025635
stock|Billerud|0.9|Historical IV|50-60%|36+|20|16|80.0|271|139|51.291512915129154|28.70848708487085
stock|Billerud|0.9|Historical IV|50-60%|29-35|3|3|100.0|32|14|43.75|56.25
stock|Boliden|0.9|Historical IV|80-90%|8-14|280|244|87.14285714285714|594|520|87.54208754208754|-0.3992303992304045
stock|Boliden|0.9|Historical IV|80-90%|22-28|73|69|94.52054794520548|258|245|94.96124031007751|-0.4406923648720493
stock|Boliden|0.9|Historical IV|80-90%|0-7|100|90|90.0|514|447|86.96498054474708|3.0350194552529217
stock|Boliden|0.9|Historical IV|80-90%|15-21|252|222|88.09523809523809|556|478|85.97122302158273|2.1240150736553574
stock|Boliden|0.9|Historical IV|80-90%|29-35|34|26|76.47058823529412|109|92|84.40366972477065|-7.933081489476535
stock|Boliden|0.9|Historical IV|80-90%|36+|47|39|82.97872340425532|369|317|85.90785907859079|-2.9291356743354697
stock|Boliden|0.9|Historical IV|70-80%|8-14|213|175|82.15962441314554|746|581|77.88203753351206|4.277586879633475
stock|Boliden|0.9|Historical IV|70-80%|15-21|170|157|92.3529411764706|345|273|79.13043478260869|13.222506393861906
stock|Boliden|0.9|Historical IV|70-80%|22-28|53|51|96.22641509433964|117|105|89.74358974358975|6.482825350749877
stock|Boliden|0.9|Historical IV|70-80%|0-7|38|28|73.68421052631578|478|388|81.17154811715481|-7.487337590839033
stock|Boliden|0.9|Historical IV|70-80%|36+|58|44|75.86206896551724|371|306|82.47978436657682|-6.617715401059584
stock|Boliden|0.9|Historical IV|70-80%|29-35|27|24|88.88888888888889|62|53|85.48387096774194|3.40501792114695
stock|Boliden|0.9|Historical IV|60-70%|8-14|93|79|84.94623655913979|763|528|69.20052424639582|15.745712312743976
stock|Boliden|0.9|Historical IV|60-70%|15-21|139|122|87.76978417266187|343|248|72.30320699708454|15.466577175577328
stock|Boliden|0.9|Historical IV|60-70%|22-28|54|50|92.5925925925926|112|95|84.82142857142857|7.771164021164026
stock|Boliden|0.9|Historical IV|60-70%|0-7|24|12|50.0|325|221|68.0|-18.0
stock|Boliden|0.9|Historical IV|60-70%|36+|61|44|72.1311475409836|339|233|68.73156342182891|3.399584119154696
stock|Boliden|0.9|Historical IV|60-70%|29-35|18|18|100.0|43|29|67.44186046511628|32.55813953488372
stock|Boliden|0.9|Historical IV|50-60%|15-21|89|77|86.51685393258427|316|205|64.87341772151899|21.64343621106528
stock|Boliden|0.9|Historical IV|50-60%|22-28|34|30|88.23529411764706|99|78|78.78787878787878|9.447415329768276
stock|Boliden|0.9|Historical IV|50-60%|36+|44|36|81.81818181818183|134|78|58.2089552238806|23.609226594301223
stock|Boliden|0.9|Historical IV|50-60%|29-35|14|14|100.0|58|36|62.06896551724138|37.93103448275862
stock|BONESUPPORT HOLDING|0.9|Historical IV|60-70%|22-28|0|0||21|15|71.42857142857143|
stock|BONESUPPORT HOLDING|0.9|Historical IV|60-70%|15-21|2|2|100.0|22|16|72.72727272727273|27.272727272727263
stock|BONESUPPORT HOLDING|0.9|Historical IV|60-70%|8-14|5|5|100.0|67|49|73.13432835820896|26.86567164179104
stock|BONESUPPORT HOLDING|0.9|Historical IV|60-70%|0-7|0|0||40|30|75.0|
stock|BONESUPPORT HOLDING|0.9|Historical IV|60-70%|36+|1|1|100.0|151|115|76.15894039735099|23.84105960264901
stock|BONESUPPORT HOLDING|0.9|Historical IV|60-70%|29-35|0|0||8|4|50.0|
stock|BONESUPPORT HOLDING|0.9|Historical IV|50-60%|22-28|0|0||24|12|50.0|
stock|BONESUPPORT HOLDING|0.9|Historical IV|50-60%|0-7|0|0||41|28|68.29268292682927|
stock|BONESUPPORT HOLDING|0.9|Historical IV|50-60%|15-21|1|1|100.0|24|13|54.16666666666666|45.833333333333336
stock|BONESUPPORT HOLDING|0.9|Historical IV|50-60%|8-14|0|0||31|15|48.38709677419355|
stock|BONESUPPORT HOLDING|0.9|Historical IV|50-60%|36+|1|1|100.0|100|56|56.00000000000001|43.99999999999999
stock|BONESUPPORT HOLDING|0.9|Historical IV|50-60%|29-35|0|0||7|2|28.57142857142857|
stock|BONESUPPORT HOLDING|0.9|Historical IV|70-80%|15-21|3|3|100.0|21|19|90.47619047619048|9.523809523809518
stock|BONESUPPORT HOLDING|0.9|Historical IV|70-80%|8-14|3|3|100.0|48|40|83.33333333333334|16.666666666666657
stock|BONESUPPORT HOLDING|0.9|Historical IV|70-80%|36+|4|4|100.0|107|94|87.85046728971963|12.149532710280369
stock|BONESUPPORT HOLDING|0.9|Historical IV|70-80%|22-28|0|0||23|20|86.95652173913044|
stock|BONESUPPORT HOLDING|0.9|Historical IV|70-80%|0-7|1|1|100.0|41|34|82.92682926829268|17.07317073170732
stock|BONESUPPORT HOLDING|0.9|Historical IV|70-80%|29-35|0|0||40|29|72.5|
stock|BONESUPPORT HOLDING|0.9|Historical IV|80-90%|0-7|2|2|100.0|22|20|90.9090909090909|9.090909090909092
stock|BONESUPPORT HOLDING|0.9|Historical IV|80-90%|8-14|8|8|100.0|48|43|89.58333333333334|10.416666666666655
stock|Castellum|0.9|Historical IV|80-90%|22-28|20|18|90.0|51|45|88.23529411764706|1.764705882352942
stock|Castellum|0.9|Historical IV|80-90%|15-21|19|18|94.73684210526316|29|26|89.65517241379311|5.08166969147004
stock|Castellum|0.9|Historical IV|80-90%|8-14|32|29|90.625|78|62|79.48717948717949|11.137820512820513
stock|Castellum|0.9|Historical IV|80-90%|36+|145|137|94.48275862068964|201|182|90.54726368159204|3.935494939097609
stock|Castellum|0.9|Historical IV|80-90%|29-35|32|30|93.75|54|45|83.33333333333334|10.416666666666655
stock|Castellum|0.9|Historical IV|80-90%|0-7|7|5|71.42857142857143|26|23|88.46153846153845|-17.032967032967022
stock|Castellum|0.9|Historical IV|70-80%|22-28|10|8|80.0|25|19|76.0|4.0
stock|Castellum|0.9|Historical IV|70-80%|15-21|10|10|100.0|23|19|82.6086956521739|17.391304347826093
stock|Castellum|0.9|Historical IV|70-80%|8-14|13|13|100.0|58|43|74.13793103448276|25.86206896551724
stock|Castellum|0.9|Historical IV|70-80%|36+|163|151|92.63803680981594|327|263|80.42813455657493|12.209902253241012
stock|Castellum|0.9|Historical IV|70-80%|29-35|18|17|94.44444444444444|28|21|75.0|19.444444444444443
stock|Castellum|0.9|Historical IV|70-80%|0-7|4|3|75.0|14|13|92.85714285714286|-17.85714285714286
stock|Castellum|0.9|Historical IV|60-70%|22-28|7|7|100.0|19|11|57.89473684210527|42.10526315789473
stock|Castellum|0.9|Historical IV|60-70%|15-21|6|6|100.0|15|14|93.33333333333331|6.666666666666671
stock|Castellum|0.9|Historical IV|60-70%|8-14|11|9|81.81818181818183|85|40|47.05882352941176|34.759358288770066
stock|Castellum|0.9|Historical IV|60-70%|36+|133|119|89.47368421052632|251|167|66.53386454183267|22.939819668693644
stock|Castellum|0.9|Historical IV|60-70%|29-35|10|10|100.0|22|17|77.27272727272727|22.727272727272734
stock|Castellum|0.9|Historical IV|60-70%|0-7|18|17|94.44444444444444|40|33|82.5|11.944444444444445
stock|Castellum|0.9|Historical IV|50-60%|22-28|9|8|88.88888888888889|17|10|58.82352941176471|30.065359477124176
stock|Castellum|0.9|Historical IV|50-60%|15-21|4|4|100.0|14|11|78.57142857142857|21.42857142857143
stock|Castellum|0.9|Historical IV|50-60%|36+|123|109|88.6178861788618|284|164|57.74647887323944|30.871407305622355
stock|Castellum|0.9|Historical IV|50-60%|29-35|6|6|100.0|13|9|69.23076923076923|30.769230769230774
stock|Coffee Stain Group B|0.9|Historical IV|50-60%|22-28|0|0||30|15|50.0|
stock|Coffee Stain Group B|0.9|Historical IV|50-60%|15-21|6|6|100.0|35|28|80.0|20.0
stock|Coffee Stain Group B|0.9|Historical IV|50-60%|8-14|0|0||16|11|68.75|
stock|Coffee Stain Group B|0.9|Historical IV|50-60%|36+|0|0||27|19|70.37037037037037|
stock|Coffee Stain Group B|0.9|Historical IV|50-60%|29-35|0|0||24|16|66.66666666666666|
stock|Coffee Stain Group B|0.9|Historical IV|80-90%|15-21|1|1|100.0|2|2|100.0|0.0
stock|Coffee Stain Group B|0.9|Historical IV|80-90%|8-14|2|1|50.0|6|5|83.33333333333334|-33.33333333333334
stock|Coffee Stain Group B|0.9|Historical IV|80-90%|0-7|0|0||6|5|83.33333333333334|
stock|Coffee Stain Group B|0.9|Historical IV|80-90%|36+|0|0||20|13|65.0|
stock|Coffee Stain Group B|0.9|Historical IV|80-90%|29-35|0|0||9|9|100.0|
stock|Coffee Stain Group B|0.9|Historical IV|70-80%|15-21|3|2|66.66666666666666|21|19|90.47619047619048|-23.809523809523824
stock|Coffee Stain Group B|0.9|Historical IV|70-80%|0-7|1|1|100.0|21|20|95.23809523809524|4.761904761904773
stock|Coffee Stain Group B|0.9|Historical IV|70-80%|8-14|0|0||12|10|83.33333333333334|
stock|Coffee Stain Group B|0.9|Historical IV|70-80%|36+|0|0||28|19|67.85714285714286|
stock|Coffee Stain Group B|0.9|Historical IV|70-80%|22-28|0|0||13|10|76.92307692307693|
stock|Coffee Stain Group B|0.9|Historical IV|70-80%|29-35|0|0||19|15|78.94736842105263|
stock|Coffee Stain Group B|0.9|Historical IV|60-70%|15-21|1|1|100.0|22|19|86.36363636363636|13.63636363636364
stock|Coffee Stain Group B|0.9|Historical IV|60-70%|0-7|0|0||10|9|90.0|
stock|Coffee Stain Group B|0.9|Historical IV|60-70%|8-14|1|0|0.0|22|15|68.18181818181817|-68.18181818181817
stock|Coffee Stain Group B|0.9|Historical IV|60-70%|22-28|0|0||15|9|60.0|
stock|Coffee Stain Group B|0.9|Historical IV|60-70%|36+|0|0||21|16|76.19047619047619|
stock|Coffee Stain Group B|0.9|Historical IV|60-70%|29-35|0|0||40|28|70.0|
stock|Dometic Group|0.9|Historical IV|70-80%|22-28|4|4|100.0|89|69|77.52808988764045|22.471910112359552
stock|Dometic Group|0.9|Historical IV|70-80%|15-21|2|2|100.0|64|56|87.5|12.5
stock|Dometic Group|0.9|Historical IV|70-80%|8-14|14|14|100.0|159|119|74.84276729559748|25.15723270440252
stock|Dometic Group|0.9|Historical IV|70-80%|36+|5|5|100.0|132|95|71.96969696969697|28.03030303030303
stock|Dometic Group|0.9|Historical IV|70-80%|29-35|0|0||76|56|73.68421052631578|
stock|Dometic Group|0.9|Historical IV|70-80%|0-7|0|0||119|94|78.99159663865547|
stock|Dometic Group|0.9|Historical IV|60-70%|22-28|1|1|100.0|115|89|77.39130434782608|22.60869565217392
stock|Dometic Group|0.9|Historical IV|60-70%|15-21|5|5|100.0|74|63|85.13513513513513|14.86486486486487
stock|Dometic Group|0.9|Historical IV|60-70%|8-14|11|11|100.0|188|126|67.02127659574468|32.97872340425532
stock|Dometic Group|0.9|Historical IV|60-70%|36+|6|6|100.0|253|178|70.35573122529645|29.644268774703548
stock|Dometic Group|0.9|Historical IV|60-70%|29-35|1|1|100.0|89|61|68.53932584269663|31.460674157303373
stock|Dometic Group|0.9|Historical IV|60-70%|0-7|0|0||100|61|61.0|
stock|Dometic Group|0.9|Historical IV|50-60%|22-28|10|10|100.0|96|64|66.66666666666666|33.33333333333334
stock|Dometic Group|0.9|Historical IV|50-60%|15-21|5|5|100.0|76|62|81.57894736842105|18.421052631578945
stock|Dometic Group|0.9|Historical IV|50-60%|8-14|2|2|100.0|180|99|55.00000000000001|44.99999999999999
stock|Dometic Group|0.9|Historical IV|50-60%|36+|2|2|100.0|153|87|56.86274509803921|43.13725490196079
stock|Dometic Group|0.9|Historical IV|50-60%|29-35|0|0||66|30|45.45454545454545|
stock|Dometic Group|0.9|Historical IV|50-60%|0-7|0|0||142|76|53.52112676056338|
stock|Dometic Group|0.9|Historical IV|80-90%|8-14|15|15|100.0|197|176|89.34010152284264|10.659898477157356
stock|Dometic Group|0.9|Historical IV|80-90%|29-35|1|1|100.0|56|45|80.35714285714286|19.64285714285714
stock|Dometic Group|0.9|Historical IV|80-90%|0-7|5|5|100.0|49|43|87.75510204081633|12.244897959183676
stock|Elekta B|0.9|Historical IV|70-80%|22-28|11|9|81.81818181818183|60|50|83.33333333333334|-1.5151515151515156
stock|Elekta B|0.9|Historical IV|70-80%|15-21|6|4|66.66666666666666|32|23|71.875|-5.208333333333343
stock|Elekta B|0.9|Historical IV|70-80%|8-14|6|3|50.0|81|51|62.96296296296296|-12.962962962962962
stock|Elekta B|0.9|Historical IV|70-80%|0-7|2|2|100.0|126|92|73.01587301587301|26.984126984126988
stock|Elekta B|0.9|Historical IV|70-80%|36+|54|52|96.29629629629628|338|259|76.62721893491124|19.66907736138505
stock|Elekta B|0.9|Historical IV|70-80%|29-35|8|6|75.0|45|36|80.0|-5.0
stock|Elekta B|0.9|Historical IV|80-90%|22-28|11|10|90.9090909090909|41|35|85.36585365853658|5.543237250554327
stock|Elekta B|0.9|Historical IV|80-90%|15-21|12|9|75.0|24|20|83.33333333333334|-8.333333333333343
stock|Elekta B|0.9|Historical IV|80-90%|8-14|25|19|76.0|104|82|78.84615384615384|-2.84615384615384
stock|Elekta B|0.9|Historical IV|80-90%|0-7|5|3|60.0|89|68|76.40449438202246|-16.404494382022463
stock|Elekta B|0.9|Historical IV|80-90%|36+|35|34|97.14285714285714|124|104|83.87096774193549|13.271889400921651
stock|Elekta B|0.9|Historical IV|80-90%|29-35|6|6|100.0|32|27|84.375|15.625
stock|Elekta B|0.9|Historical IV|60-70%|22-28|8|6|75.0|41|28|68.29268292682927|6.707317073170728
stock|Elekta B|0.9|Historical IV|60-70%|15-21|3|2|66.66666666666666|28|16|57.14285714285714|9.523809523809518
stock|Elekta B|0.9|Historical IV|60-70%|8-14|3|1|33.33333333333333|84|54|64.28571428571429|-30.952380952380963
stock|Elekta B|0.9|Historical IV|60-70%|36+|51|49|96.07843137254902|278|179|64.38848920863309|31.68994216391593
stock|Elekta B|0.9|Historical IV|60-70%|29-35|4|1|25.0|44|29|65.9090909090909|-40.90909090909091
stock|Elekta B|0.9|Historical IV|50-60%|22-28|5|4|80.0|32|21|65.625|14.375
stock|Elekta B|0.9|Historical IV|50-60%|15-21|2|2|100.0|21|10|47.61904761904761|52.38095238095239
stock|Elekta B|0.9|Historical IV|50-60%|8-14|2|0|0.0|99|56|56.56565656565656|-56.56565656565656
