date|name|open|high|low|close|volume|pct_change_close|country
2025-08-11|ABB|637.6|638.0|627.4|631.8|167810.0|-0.0090966122961104|SE
2025-08-12|ABB|635.0|641.2|633.8|640.4|263241.0|0.0136119025007914|SE
2025-08-13|ABB|643.0|645.8|638.0|638.6|249929.0|-0.0028107432854465|SE
2025-08-14|ABB|638.6|643.0|638.0|642.0|329373.0|0.0053241465706233|SE
2025-08-15|ABB|643.4|644.6|638.0|639.2|313340.0|-0.0043613707165108|SE
2025-08-18|ABB|639.2|640.8|632.4|636.0|294383.0|-0.0050062578222779|SE
2025-08-19|ABB|636.4|645.8|636.0|643.8|715919.0|0.012264150943396|SE
2025-08-20|ABB|637.8|644.8|635.0|639.2|327208.0|-0.0071450761105932|SE
2025-08-21|ABB|638.2|641.2|633.0|636.0|257105.0|-0.0050062578222779|SE
2025-08-22|ABB|632.6|644.4|632.2|642.6|358834.0|0.0103773584905659|SE
2025-08-25|ABB|638.0|642.2|638.0|639.0|234343.0|-0.0056022408963585|SE
2025-08-26|ABB|637.6|645.0|636.2|643.4|381255.0|0.006885758998435|SE
2025-08-27|ABB|643.4|643.8|638.2|641.8|255418.0|-0.0024867889337892|SE
2025-08-28|ABB|642.2|643.4|633.4|642.6|269774.0|0.0012464942349643|SE
2025-08-29|ABB|641.6|643.4|635.6|636.4|283435.0|-0.0096483037659509|SE
2025-09-01|ABB|633.0|636.6|628.4|628.4|218841.0|-0.0125707102451289|SE
2025-09-02|ABB|633.0|635.0|619.6|620.2|466684.0|-0.0130490133672819|SE
2025-09-03|ABB|628.4|633.2|623.0|628.6|371581.0|0.0135440180586907|SE
2025-09-04|ABB|636.4|648.8|636.0|648.2|500536.0|0.0311804008908687|SE
2025-09-05|ABB|649.2|652.6|645.4|647.2|325095.0|-0.0015427337241592|SE
2025-09-08|ABB|650.6|660.4|650.4|659.0|318660.0|0.0182323856613102|SE
2025-09-09|ABB|659.6|661.6|655.4|656.6|242177.0|-0.0036418816388467|SE
2025-09-10|ABB|667.4|670.8|659.0|662.6|464958.0|0.0091379835516296|SE
2025-09-11|ABB|662.6|669.0|659.8|664.8|260995.0|0.0033202535466343|SE
2025-09-12|ABB|666.2|667.8|662.8|666.0|222895.0|0.0018050541516245|SE
2025-09-15|ABB|666.2|667.6|659.0|663.0|356856.0|-0.0045045045045044|SE
2025-09-16|ABB|663.6|666.8|653.6|654.6|405597.0|-0.0126696832579185|SE
2025-09-17|ABB|654.6|657.2|648.2|650.0|446578.0|-0.0070271921784296|SE
2025-09-18|ABB|654.0|662.0|654.0|659.4|230197.0|0.0144615384615385|SE
2025-09-19|ABB|661.0|666.8|656.6|662.0|355960.0|0.0039429784652715|SE
2025-09-22|ABB|664.0|669.4|663.2|668.2|326181.0|0.0093655589123868|SE
2025-09-23|ABB|674.0|679.2|667.4|672.4|484083.0|0.0062855432505237|SE
2025-09-24|ABB|670.6|673.4|667.4|670.2|248182.0|-0.0032718619869124|SE
2025-09-25|ABB|669.0|669.8|660.6|665.0|372420.0|-0.0077588779468815|SE
2025-09-26|ABB|665.8|680.2|665.8|669.0|337006.0|0.0060150375939849|SE
2025-09-29|ABB|674.0|677.0|670.4|673.4|485815.0|0.0065769805680118|SE
2025-09-30|ABB|673.4|677.4|668.4|677.2|568225.0|0.0056430056430056|SE
2025-10-01|ABB|673.0|677.4|667.4|676.0|458527.0|-0.0017720023626698|SE
2025-10-02|ABB|679.4|689.8|679.2|688.8|295550.0|0.0189349112426033|SE
2025-10-03|ABB|693.0|695.8|689.0|691.4|242742.0|0.0037746806039489|SE
2025-10-06|ABB|690.0|698.4|688.4|695.2|422986.0|0.0054960948799538|SE
2025-10-07|ABB|693.0|696.4|689.0|689.0|269113.0|-0.0089182968929805|SE
2025-10-08|ABB|705.8|712.0|681.0|693.8|1078358.0|0.0069666182873728|SE
2025-10-09|ABB|696.0|700.2|692.8|697.2|329772.0|0.0049005477082733|SE
2025-10-10|ABB|696.4|699.6|690.6|692.0|329411.0|-0.0074584050487666|SE
2025-10-13|ABB|691.0|703.0|688.0|695.2|582626.0|0.0046242774566473|SE
2025-10-14|ABB|691.2|696.6|682.8|696.0|473578.0|0.0011507479861909|SE
2025-10-15|ABB|699.2|708.4|698.8|708.2|584573.0|0.017528735632184|SE
2025-10-16|ABB|720.0|726.4|695.8|698.6|1097396.0|-0.0135554927986444|SE
2025-10-17|ABB|692.0|703.6|689.0|694.2|690765.0|-0.0062983109075293|SE
2025-10-20|ABB|700.8|702.0|695.6|700.2|257916.0|0.0086430423509076|SE
2025-10-21|ABB|700.2|703.0|687.4|692.4|464910.0|-0.011139674378749|SE
2025-10-22|ABB|690.8|704.6|679.6|680.8|512162.0|-0.0167533217793183|SE
2025-10-23|ABB|684.2|691.6|681.0|691.6|255682.0|0.0158636897767332|SE
2025-10-24|ABB|692.0|699.0|691.0|697.2|197102.0|0.0080971659919029|SE
2025-10-27|ABB|700.0|703.2|697.6|701.6|249884.0|0.006310958118187|SE
2025-10-28|ABB|700.8|703.8|697.4|703.4|327531.0|0.0025655644241733|SE
2025-10-29|ABB|702.0|703.6|696.2|700.2|237620.0|-0.0045493318168893|SE
2025-10-30|ABB|702.4|708.4|695.0|704.4|209351.0|0.0059982862039416|SE
2025-10-31|ABB|703.8|708.0|702.2|705.4|132095.0|0.001419647927314|SE
2025-11-03|ABB|704.8|705.0|695.8|696.6|328129.0|-0.0124751913807767|SE
2025-11-04|ABB|688.4|691.0|679.2|687.8|469667.0|-0.0126327878265863|SE
2025-11-05|ABB|687.0|690.0|677.8|682.4|475366.0|-0.0078511195114858|SE
2025-11-06|ABB|675.2|675.4|667.2|670.8|448580.0|-0.0169988276670575|SE
2025-11-07|ABB|672.8|675.6|663.4|668.0|304627.0|-0.0041741204531901|SE
2025-11-10|ABB|673.2|676.2|670.2|672.6|364800.0|0.0068862275449101|SE
2025-11-11|ABB|674.0|677.2|672.6|676.4|383528.0|0.0056497175141241|SE
2025-11-12|ABB|678.0|684.4|677.0|681.2|295399.0|0.007096392667061|SE
2025-11-13|ABB|678.0|684.4|663.0|665.6|609976.0|-0.0229007633587786|SE
2025-11-14|ABB|662.0|671.6|659.0|671.6|503857.0|0.0090144230769231|SE
2025-11-17|ABB|668.8|672.8|664.0|671.6|395030.0|0.0|SE
2025-11-18|ABB|650.0|650.8|640.4|642.2|775513.0|-0.0437760571768909|SE
2025-11-19|ABB|640.2|649.6|639.0|646.6|625490.0|0.0068514481469945|SE
2025-11-20|ABB|657.4|665.0|657.4|659.0|457789.0|0.0191772347664707|SE
2025-11-21|ABB|644.8|652.6|644.0|647.2|639275.0|-0.017905918057663|SE
2025-11-24|ABB|654.0|661.4|652.6|660.0|764311.0|0.0197775030902347|SE
2025-11-25|ABB|658.4|663.2|652.4|658.0|738780.0|-0.003030303030303|SE
2025-11-26|ABB|664.4|671.6|660.8|670.8|346145.0|0.0194528875379937|SE
2025-11-27|ABB|671.0|675.2|670.0|675.0|286489.0|0.0062611806797854|SE
2025-11-28|ABB|676.0|682.4|673.8|681.4|551299.0|0.0094814814814814|SE
2025-12-01|ABB|675.4|676.0|668.8|673.8|557954.0|-0.0111535074845905|SE
2025-12-02|ABB|673.6|681.0|672.8|676.0|217943.0|0.0032650638171565|SE
2025-12-03|ABB|676.8|678.2|663.4|667.8|356739.0|-0.0121301775147929|SE
2025-12-04|ABB|676.0|685.0|674.6|682.8|331749.0|0.0224618149146451|SE
2025-12-05|ABB|685.0|691.0|683.2|685.8|174654.0|0.0043936731107205|SE
2025-12-08|ABB|688.2|693.6|685.0|690.6|307933.0|0.0069991251093615|SE
2025-12-09|ABB|690.8|693.6|677.8|681.6|392898.0|-0.0130321459600347|SE
2025-12-10|ABB|679.0|687.4|678.8|682.4|293083.0|0.0011737089201877|SE
2025-12-11|ABB|684.0|687.6|677.4|684.0|322284.0|0.0023446658851113|SE
2025-12-12|ABB|686.2|696.4|676.2|679.4|452500.0|-0.0067251461988304|SE
2025-12-15|ABB|679.6|687.8|679.0|687.6|370503.0|0.0120694730644688|SE
2025-12-16|ABB|679.4|685.6|677.8|681.2|224174.0|-0.009307737056428|SE
2025-12-17|ABB|685.2|687.8|669.8|670.2|298092.0|-0.0161479741632413|SE
2025-12-18|ABB|665.8|679.2|665.0|678.6|349729.0|0.0125335720680392|SE
2025-12-19|ABB|678.0|683.0|676.4|683.0|396488.0|0.0064839375184202|SE
2025-12-22|ABB|684.0|685.8|679.4|685.0|340164.0|0.0029282576866764|SE
2025-12-23|ABB|685.6|688.8|683.4|688.0|232694.0|0.0043795620437956|SE
2025-12-29|ABB|688.0|689.8|681.8|687.6|258231.0|-0.0005813953488371|SE
2025-12-30|ABB|686.2|690.8|683.6|687.8|384657.0|0.0002908667830132|SE
2026-01-02|ABB|685.8|685.8|671.6|681.6|566687.0|-0.0090142483280022|SE
2026-01-05|ABB|690.0|705.0|690.0|700.4|509172.0|0.027582159624413|SE
2026-01-07|ABB|703.0|709.6|700.0|703.0|451970.0|0.0037121644774416|SE
2026-01-08|ABB|700.0|703.6|682.6|684.0|499022.0|-0.0270270270270269|SE
2026-01-09|ABB|684.0|693.0|683.2|690.4|427272.0|0.0093567251461987|SE
2026-01-12|ABB|690.4|698.0|690.0|697.8|468141.0|0.0107184241019697|SE
2026-01-13|ABB|700.0|702.0|690.4|699.8|509642.0|0.00286615075953|SE
2026-01-14|ABB|699.0|703.0|690.0|692.2|657955.0|-0.0108602457845097|SE
2026-01-15|ABB|697.6|710.6|696.4|708.2|780422.0|0.0231147067321584|SE
2026-01-16|ABB|708.6|710.8|704.6|709.8|485967.0|0.0022592487997739|SE
2026-01-19|ABB|699.2|702.8|692.0|695.4|568808.0|-0.0202874049027894|SE
2026-01-20|ABB|690.6|693.0|680.0|692.2|399361.0|-0.0046016681046878|SE
2026-01-21|ABB|691.0|692.4|676.2|683.0|705824.0|-0.013290956370991|SE
2026-01-22|ABB|686.0|691.4|678.2|678.2|573570.0|-0.0070278184480233|SE
2026-01-23|ABB|679.4|684.6|673.4|682.0|477863.0|0.0056030669419049|SE
2026-01-26|ABB|680.0|694.2|679.4|692.6|487112.0|0.0155425219941349|SE
2026-01-27|ABB|700.0|709.8|700.0|707.4|521304.0|0.0213687554143804|SE
2026-01-28|ABB|710.0|714.8|703.2|705.2|586188.0|-0.0031099802092167|SE
2026-01-29|ABB|743.0|782.4|742.6|764.2|1906106.0|0.0836642087351107|SE
2026-01-30|ABB|767.0|771.4|760.4|767.4|512547.0|0.0041873855011775|SE
2026-02-02|ABB|759.6|778.2|756.6|776.0|695948.0|0.0112066718790722|SE
2026-02-03|ABB|785.0|793.2|769.0|780.8|595042.0|0.0061855670103092|SE
2026-02-04|ABB|786.2|794.2|778.0|780.2|635702.0|-0.0007684426229507|SE
2026-02-05|ABB|777.8|784.0|764.6|772.6|439830.0|-0.0097410920276852|SE
2026-02-06|ABB|775.0|779.4|767.6|779.0|488470.0|0.0082837173181464|SE
2026-02-09|ABB|786.6|796.8|782.4|796.4|342939.0|0.0223363286264441|SE
2026-02-10|ABB|799.8|801.2|793.2|794.2|388504.0|-0.0027624309392264|SE
2026-02-11|ABB|795.2|809.4|791.6|800.8|545760.0|0.0083102493074791|SE
2026-02-12|ABB|807.0|815.2|803.6|806.0|589329.0|0.0064935064935065|SE
2026-02-13|ABB|806.0|816.4|799.6|816.4|753244.0|0.0129032258064516|SE
2026-02-16|ABB|816.4|821.8|814.0|818.4|456829.0|0.0024497795198432|SE
2026-02-17|ABB|817.0|818.4|801.8|815.2|523397.0|-0.0039100684261973|SE
2026-02-18|ABB|814.6|823.6|809.0|823.2|496287.0|0.0098135426889107|SE
2026-02-19|ABB|823.6|825.0|815.2|818.2|357161.0|-0.0060738581146744|SE
2026-02-20|ABB|820.2|824.0|815.4|819.0|661607.0|0.0009777560498656|SE
2026-02-23|ABB|816.0|819.8|808.4|816.8|414994.0|-0.0026862026862027|SE
2026-02-24|ABB|818.4|829.2|813.0|826.8|380136.0|0.0122428991185112|SE
2026-02-25|ABB|829.8|842.6|829.8|835.4|357236.0|0.0104015481373971|SE
2026-02-26|ABB|835.4|841.8|822.4|831.0|560074.0|-0.0052669379937754|SE
2026-02-27|ABB|832.2|845.4|830.6|843.6|491643.0|0.0151624548736462|SE
2026-03-02|ABB|835.0|837.2|819.0|829.0|458818.0|-0.0173067804646752|SE
2026-03-03|ABB|814.8|823.4|789.4|799.4|801165.0|-0.0357056694813028|SE
2026-03-04|ABB|795.0|808.0|791.8|800.4|517754.0|0.0012509382036527|SE
2026-03-05|ABB|800.4|807.2|787.2|787.6|431782.0|-0.0159920039980009|SE
2026-03-06|ABB|789.6|793.2|771.0|785.2|441865.0|-0.0030472320975113|SE
2026-03-09|ABB|746.0|769.0|738.0|769.0|1020200.0|-0.0206316861946002|SE
2026-03-10|ABB|800.0|818.2|788.4|803.4|775095.0|0.0447334200260076|SE
2026-03-11|ABB|803.0|803.4|789.0|800.8|396300.0|-0.0032362459546926|SE
2026-03-12|ABB|800.0|807.4|793.6|806.8|329520.0|0.0074925074925074|SE
2026-03-13|ABB|800.4|809.4|790.4|790.4|309580.0|-0.0203272186415468|SE
2026-03-16|ABB|790.6|796.8|781.0|790.0|410118.0|-0.0005060728744938|SE
2026-03-17|ABB|783.4|792.0|779.4|787.6|551084.0|-0.0030379746835442|SE
2026-03-18|ABB|794.6|812.4|790.0|800.2|487393.0|0.0159979685119349|SE
2026-03-19|ABB|788.8|791.0|768.0|776.0|467542.0|-0.0302424393901524|SE
2026-03-20|ABB|779.4|784.2|761.2|763.4|602975.0|-0.0162371134020619|SE
2026-03-23|ABB|742.0|778.6|733.4|769.6|743505.0|0.0081215614356824|SE
2026-03-24|ABB|772.0|774.4|752.8|774.4|540868.0|0.006237006237006|SE
2026-03-25|ABB|782.2|792.8|778.6|789.6|456604.0|0.0196280991735537|SE
2026-03-26|ABB|784.6|789.0|770.8|770.8|485727.0|-0.0238095238095239|SE
2026-03-27|ABB|763.6|763.6|734.8|749.4|600467.0|-0.0277633627400103|SE
2026-03-30|ABB|746.4|755.4|741.2|744.6|452687.0|-0.0064051240992794|SE
2026-03-31|ABB|743.0|758.4|738.0|751.8|541355.0|0.0096696212731666|SE
2026-04-01|ABB|784.0|784.8|771.0|781.2|513156.0|0.0391061452513967|SE
2026-04-02|ABB|761.2|773.0|761.2|768.2|196378.0|-0.0166410650281617|SE
2026-04-07|ABB|776.0|785.4|769.4|773.6|440111.0|0.0070294194220255|SE
2026-04-08|ABB|816.6|830.0|811.4|824.2|906804.0|0.0654084798345397|SE
2026-04-09|ABB|817.8|834.8|817.8|834.6|569915.0|0.0126182965299683|SE
2026-04-10|ABB|840.0|847.0|838.0|843.8|464448.0|0.0110232446681044|SE
2026-04-13|ABB|834.4|841.4|830.8|840.2|527474.0|-0.0042664138421425|SE
2026-04-14|ABB|843.4|852.8|841.6|850.0|388875.0|0.0116638895501071|SE
2026-04-15|ABB|849.0|853.4|844.4|848.2|365673.0|-0.0021176470588234|SE
2026-04-16|ABB|854.2|854.8|844.6|851.2|325802.0|0.0035369016741335|SE
2026-04-17|ABB|845.0|880.0|844.6|880.0|736947.0|0.0338345864661653|SE
2026-04-20|ABB|872.0|874.4|865.6|868.8|372853.0|-0.0127272727272728|SE
2026-04-21|ABB|877.2|878.0|863.8|867.6|547947.0|-0.0013812154696132|SE
2026-04-22|ABB|914.8|928.0|884.4|900.2|1162508.0|0.0375749193176579|SE
2026-04-23|ABB|899.8|923.4|895.8|920.0|480734.0|0.0219951121972894|SE
2026-04-24|ABB|909.0|916.6|899.2|915.2|369314.0|-0.0052173913043477|SE
2026-04-27|ABB|914.6|920.8|903.4|910.2|437727.0|-0.0054632867132866|SE
2026-04-28|ABB|907.4|911.8|893.0|899.4|401336.0|-0.0118655240606461|SE
2026-04-29|ABB|899.0|905.8|895.6|902.8|389600.0|0.0037802979764287|SE
2026-04-30|ABB|894.4|918.0|891.4|914.6|201430.0|0.0130704474966771|SE
2026-05-04|ABB|925.2|941.0|924.0|927.0|435028.0|0.0135578394926743|SE
2026-05-05|ABB|927.0|955.4|926.0|953.8|335880.0|0.0289104638619202|SE
2026-05-06|ABB|964.0|982.0|960.8|976.4|561830.0|0.0236946949045921|SE
2026-05-07|ABB|980.0|989.8|963.6|963.6|445131.0|-0.0131093814010651|SE
2026-05-08|ABB|957.6|976.6|956.0|974.8|501109.0|0.0116230801162307|SE
2026-05-11|ABB|980.0|991.6|973.6|991.6|412717.0|0.0172343044727123|SE
2026-05-12|ABB|978.0|992.8|962.8|967.4|409394.0|-0.0244050020169424|SE
2026-05-13|ABB|980.0|988.8|975.6|979.8|232307.0|0.0128178623113499|SE
2026-05-15|ABB|983.8|985.0|969.6|983.8|596066.0|0.0040824658093487|SE
2026-05-18|ABB|978.6|988.6|964.6|968.0|435168.0|-0.0160601748322829|SE
2026-05-19|ABB|963.2|978.6|939.8|950.6|530861.0|-0.0179752066115702|SE
2026-05-20|ABB|950.0|974.0|947.2|963.6|499211.0|0.0136755733221123|SE
2026-05-21|ABB|964.8|979.6|964.8|977.4|427682.0|0.014321295143213|SE
2026-05-22|ABB|985.6|1001.0|983.8|997.8|425567.0|0.0208717004297114|SE
2026-05-25|ABB|1002.0|1011.0|1000.0|1009.5|279549.0|0.0117257967528563|SE
2026-05-26|ABB|1006.5|1010.5|994.4|1007.5|416364.0|-0.0019811788013868|SE
2026-05-27|ABB|1008.0|1010.0|973.6|986.8|467225.0|-0.020545905707196|SE
2026-05-28|ABB|985.0|993.8|976.8|986.8|294919.0|0.0|SE
2026-05-29|ABB|986.0|993.8|978.0|988.4|685151.0|0.0016214025131739|SE
2026-06-01|ABB|991.8|999.0|975.2|985.2|432234.0|-0.0032375556454875|SE
2026-06-02|ABB|998.0|1022.5|995.2|1019.0|550378.0|0.0343077547706049|SE
2026-06-03|ABB|1018.0|1021.0|1010.5|1016.5|401186.0|-0.0024533856722276|SE
2026-06-04|ABB|1011.5|1017.5|990.0|1006.5|291737.0|-0.0098376783079193|SE
2026-06-05|ABB|1005.0|1005.0|980.0|987.4|380230.0|-0.018976651763537|SE
2026-06-08|ABB|966.6|980.6|964.0|977.4|384991.0|-0.0101276078590236|SE
2026-06-09|ABB|977.4|991.6|953.6|956.4|427086.0|-0.0214855739717617|SE
2026-06-10|ABB|953.8|959.8|940.8|946.4|516403.0|-0.0104558762024257|SE
2026-06-11|ABB|948.6|974.8|948.6|966.2|658755.0|0.0209213863060018|SE
2026-06-12|ABB|974.2|981.8|962.6|964.8|490393.0|-0.0014489753674188|SE
2026-06-15|ABB|985.0|991.8|974.4|974.8|490177.0|0.0103648424543947|SE
2026-06-16|ABB|985.0|1001.5|983.4|990.8|436543.0|0.016413623307345|SE
2026-06-17|ABB|990.8|1021.0|988.0|1012.5|510154.0|0.0219014937424304|SE
2026-06-18|ABB|1021.0|1042.5|1021.0|1037.5|475905.0|0.0246913580246914|SE
2026-06-22|ABB|1035.0|1058.5|1028.0|1055.5|501731.0|0.0173493975903613|SE
2026-06-23|ABB|1034.0|1039.5|1020.5|1030.0|522209.0|-0.024159166271909|SE
2026-06-24|ABB|1035.0|1044.5|1024.5|1044.0|411592.0|0.0135922330097086|SE
2026-06-25|ABB|1048.0|1052.5|1031.5|1039.5|400884.0|-0.0043103448275861|SE
2026-06-26|ABB|1039.5|1049.0|1011.5|1011.5|387229.0|-0.0269360269360269|SE
2026-06-29|ABB|1019.5|1025.0|1012.0|1025.0|208463.0|0.0133465150766189|SE
2026-06-30|ABB|1036.0|1052.5|1035.5|1048.5|510866.0|0.0229268292682927|SE
2026-07-01|ABB|1056.0|1058.5|1022.0|1034.0|317384.0|-0.0138292799237005|SE
2026-07-02|ABB|1017.0|1042.0|1012.0|1021.0|390595.0|-0.0125725338491295|SE
2026-07-03|ABB|1026.5|1049.0|1026.0|1049.0|219115.0|0.0274240940254653|SE
2026-07-06|ABB|1040.0|1045.0|1017.0|1040.0|429459.0|-0.0085795996186844|SE
2026-07-07|ABB|1017.0|1024.0|993.8|1000.0|556595.0|-0.0384615384615384|SE
2026-07-08|ABB|999.0|1000.0|980.6|988.8|356790.0|-0.0112|SE
2026-07-09|ABB|1008.0|1026.0|999.0|1014.0|332729.0|0.025485436893204|SE
2026-07-10|ABB|1015.0|1015.0|994.4|998.0|426801.0|-0.0157790927021695|SE
2026-07-13|ABB|985.0|1001.5|985.0|998.8|261817.0|0.0008016032064128|SE
2026-07-14|ABB|990.0|1019.5|986.6|1015.5|461263.0|0.0167200640768923|SE
2026-07-15|ABB|1019.0|1022.5|988.4|988.4|326296.0|-0.0266863613983259|SE
2026-07-16|ABB|1015.0|1018.5|935.4|935.4|1207595.0|-0.0536220153783892|SE
2026-07-17|ABB|930.2|945.6|915.0|945.2|647827.0|0.0104768013683986|SE
2026-07-20|ABB|947.0|964.6|944.8|948.6|383590.0|0.0035971223021582|SE
2026-07-21|ABB|955.0|964.2|952.8|963.2|300898.0|0.0153911026776301|SE
2026-07-22|ABB|962.2|971.8|950.8|961.2|563134.0|-0.0020764119601328|SE
2026-07-23|ABB|963.2|967.0|948.6|954.8|445341.0|-0.0066583437369954|SE
2026-07-24|ABB|955.4|962.2|944.4|950.4|314266.0|-0.0046082949308755|SE
2026-07-27|ABB|959.2|960.8|935.0|936.8|485391.0|-0.0143097643097643|SE
2026-07-28|ABB|936.0|937.8|910.4|918.6|594173.0|-0.0194278394534584|SE
2026-07-29|ABB|913.2|925.0|901.2|901.2|535846.0|-0.0189418680600914|SE
2026-07-30|ABB|904.6|932.2|897.4|927.0|542252.0|0.0286284953395472|SE
2026-07-31|ABB|940.0|960.4|934.8|934.8|602256.0|0.0084142394822006|SE
2026-08-03|ABB|946.6|950.8|919.2|941.4|558350.0|0.0070603337612322|SE
2026-08-04|ABB|950.6|971.0|950.6|963.2|485151.0|0.0231570002124497|SE
2026-08-05|ABB|974.0|978.4|956.4|969.0|364705.0|0.0060215946843853|SE
2026-08-06|ABB|965.6|972.4|949.2|964.6|388052.0|-0.0045407636738905|SE
2026-08-07|ABB|959.2|968.2|954.0|959.6|331702.0|-0.0051834957495334|SE
2026-08-10|ABB|958.0|971.4|958.0|969.0|88831.0|0.0097957482284285|SE
2020-01-02|ASSA ABLOY B|219.5|223.9|219.1|222.8|954083.0|0.0173515981735159|SE
2020-01-03|ASSA ABLOY B|221.0|221.7|218.8|221.7|1723632.0|-0.0049371633752245|SE
2020-01-07|ASSA ABLOY B|221.4|223.6|220.4|221.6|1415228.0|-0.0004510599909787|SE
2020-01-08|ASSA ABLOY B|221.4|222.3|219.0|221.7|1023884.0|0.0004512635379061|SE
2020-01-09|ASSA ABLOY B|223.5|223.9|221.0|221.8|1595818.0|0.0004510599909788|SE
2020-01-10|ASSA ABLOY B|222.5|222.8|220.9|221.8|797774.0|0.0|SE
2020-01-13|ASSA ABLOY B|221.9|223.7|221.3|223.3|2007986.0|0.0067628494138862|SE
2020-01-14|ASSA ABLOY B|223.3|225.3|220.7|224.9|1555360.0|0.0071652485445588|SE
2020-01-15|ASSA ABLOY B|225.4|229.5|224.9|229.3|2275516.0|0.0195642507781237|SE
2020-01-16|ASSA ABLOY B|229.3|232.0|229.3|231.7|2434006.0|0.0104666375926731|SE
2020-01-17|ASSA ABLOY B|232.8|235.8|232.4|234.1|1715407.0|0.0103582218385844|SE
2020-01-20|ASSA ABLOY B|233.1|233.6|232.1|232.4|1039466.0|-0.007261853908586|SE
2020-01-21|ASSA ABLOY B|230.9|233.3|228.8|233.3|1262367.0|0.0038726333907057|SE
2020-01-22|ASSA ABLOY B|234.2|235.5|231.7|235.4|1710128.0|0.0090012858979853|SE
2020-01-23|ASSA ABLOY B|235.2|235.6|233.6|233.7|1668130.0|-0.0072217502124044|SE
2020-01-24|ASSA ABLOY B|235.8|241.6|235.2|240.2|1746698.0|0.0278134360290971|SE
2020-01-27|ASSA ABLOY B|236.4|237.7|232.5|233.5|2178892.0|-0.0278934221482097|SE
2020-01-28|ASSA ABLOY B|233.1|235.7|230.7|233.5|1828253.0|0.0|SE
2020-01-29|ASSA ABLOY B|234.0|236.0|233.0|234.9|1352267.0|0.0059957173447537|SE
2020-01-30|ASSA ABLOY B|231.8|233.5|230.8|232.1|1767256.0|-0.0119199659429545|SE
2020-01-31|ASSA ABLOY B|233.8|234.3|229.0|229.3|2155444.0|-0.0120637656182679|SE
2020-02-03|ASSA ABLOY B|230.0|230.7|227.8|228.3|1515642.0|-0.0043610989969472|SE
2020-02-04|ASSA ABLOY B|228.6|229.8|228.1|229.4|2477567.0|0.0048182216381953|SE
2020-02-05|ASSA ABLOY B|229.4|235.2|227.6|234.5|2376417.0|0.0222319093286835|SE
2020-02-06|ASSA ABLOY B|233.0|234.7|222.6|225.4|5970398.0|-0.0388059701492536|SE
2020-02-07|ASSA ABLOY B|227.0|231.7|225.8|230.2|3104321.0|0.0212954747116236|SE
2020-02-10|ASSA ABLOY B|230.2|234.2|229.8|233.6|2020422.0|0.0147697654213727|SE
2020-02-11|ASSA ABLOY B|235.0|240.5|234.8|238.4|1974692.0|0.0205479452054795|SE
2020-02-12|ASSA ABLOY B|239.0|239.5|236.6|236.8|1534601.0|-0.0067114093959731|SE
2020-02-13|ASSA ABLOY B|235.3|241.7|235.3|241.7|2035588.0|0.0206925675675675|SE
2020-02-14|ASSA ABLOY B|241.7|242.2|240.0|241.1|1304012.0|-0.0024824162184525|SE
2020-02-17|ASSA ABLOY B|242.5|243.5|241.8|243.0|944741.0|0.0078805474906678|SE
2020-02-18|ASSA ABLOY B|241.9|244.8|241.4|242.3|1171044.0|-0.0028806584362139|SE
2020-02-19|ASSA ABLOY B|242.0|244.9|239.5|244.7|1246772.0|0.0099050763516301|SE
2020-02-20|ASSA ABLOY B|245.4|246.5|244.2|246.5|1659445.0|0.0073559460563956|SE
2020-02-21|ASSA ABLOY B|245.4|248.5|244.6|245.8|1854694.0|-0.002839756592292|SE
2020-02-24|ASSA ABLOY B|241.1|241.8|232.7|234.8|2575051.0|-0.0447518307567127|SE
2020-02-25|ASSA ABLOY B|235.4|237.4|228.8|229.1|2442904.0|-0.0242759795570699|SE
2020-02-26|ASSA ABLOY B|226.3|231.0|220.3|229.9|2843102.0|0.0034919249236142|SE
2020-02-27|ASSA ABLOY B|227.2|227.2|216.5|220.4|4501738.0|-0.0413223140495867|SE
2020-02-28|ASSA ABLOY B|213.4|216.2|209.0|214.9|4518670.0|-0.0249546279491833|SE
2020-03-02|ASSA ABLOY B|218.9|220.4|211.9|217.6|2934872.0|0.0125639832480222|SE
2020-03-03|ASSA ABLOY B|219.7|223.0|217.2|217.9|2567867.0|0.0013786764705883|SE
2020-03-04|ASSA ABLOY B|219.0|219.5|214.9|216.5|2731273.0|-0.0064249655805415|SE
2020-03-05|ASSA ABLOY B|218.9|219.8|206.4|209.1|4285438.0|-0.0341801385681294|SE
2020-03-06|ASSA ABLOY B|205.3|208.6|203.2|207.3|3774858.0|-0.0086083213773313|SE
2020-03-09|ASSA ABLOY B|200.3|200.3|192.85|194.4|4811031.0|-0.0622286541244573|SE
2020-03-10|ASSA ABLOY B|196.3|203.4|192.75|194.55|4742823.0|0.0007716049382715|SE
2020-03-11|ASSA ABLOY B|196.6|198.85|192.65|193.9|3191086.0|-0.0033410434335646|SE
2020-03-12|ASSA ABLOY B|186.0|187.7|175.6|178.05|5613826.0|-0.0817431665807116|SE
2020-03-13|ASSA ABLOY B|180.75|188.2|171.25|177.7|5718425.0|-0.0019657399606852|SE
2020-03-16|ASSA ABLOY B|172.3|182.65|161.0|179.8|5273931.0|0.0118176702307259|SE
2020-03-17|ASSA ABLOY B|185.5|188.85|173.0|186.25|3970566.0|0.03587319243604|SE
